,key,Unnamed: 0_x,easting,northing,unique_cluster,control_panel,night,view_direction,pano,Unnamed: 0_y,sequence_key,frame_number,Path,City
301002,1NyOAk0BA7qC6AUndjV_og,6944,721539.2216718288,6178844.7072668,285,True,False,Forward,False,10755,IRKrEl5vWofPbEYWpJ2pEQ,161,Places_Data/train_val/cph/database,cph
301003,nBPnGZ55gPflubO_3TDieQ,6945,721546.3272194532,6178839.939851136,285,True,False,Forward,False,10756,IRKrEl5vWofPbEYWpJ2pEQ,162,Places_Data/train_val/cph/database,cph
301004,0tR-sIsQPTvb1eTYkcooZQ,6946,721553.2608534881,6178833.602649333,285,True,False,Forward,False,10757,IRKrEl5vWofPbEYWpJ2pEQ,163,Places_Data/train_val/cph/database,cph
301005,QMh8opNcmf0VYc9f48CTqA,6947,721558.7794643494,6178829.088970094,285,True,False,Forward,False,10758,IRKrEl5vWofPbEYWpJ2pEQ,164,Places_Data/train_val/cph/database,cph
301006,sgntuCvgV24ZRytTX75nHg,6948,721394.1343036395,6178928.087039563,285,False,False,Forward,False,10759,KNeOqaAhJyKDi8BZCprPNA,813,Places_Data/train_val/cph/database,cph
301007,ei3YEyQ7Xk48wgSnBeKAlQ,6949,721404.2481944169,6178923.58396819,285,False,False,Forward,False,10760,KNeOqaAhJyKDi8BZCprPNA,814,Places_Data/train_val/cph/database,cph
301008,uJQxPmM2uKd6TEozsuDD8A,6950,721412.1935776506,6178920.866135648,285,False,False,Forward,False,10761,KNeOqaAhJyKDi8BZCprPNA,815,Places_Data/train_val/cph/database,cph
301009,WN1LKMraqlr2HaGXjzTJ1w,6951,721424.8929929123,6178915.045121652,285,False,False,Forward,False,10762,KNeOqaAhJyKDi8BZCprPNA,816,Places_Data/train_val/cph/database,cph
301010,3hWqBHV7YlPxN2JurxjdPA,6952,721435.5608140151,6178910.793309392,285,False,False,Forward,False,10763,KNeOqaAhJyKDi8BZCprPNA,817,Places_Data/train_val/cph/database,cph
301011,_P4uEee0p2Rp1H3RzU3ggw,6953,721444.9319873248,6178904.802994614,285,False,False,Forward,False,10764,KNeOqaAhJyKDi8BZCprPNA,818,Places_Data/train_val/cph/database,cph
301012,lRt_ZatOgoCDRMASj3G3sQ,6954,721454.2460480181,6178898.698288709,285,False,False,Forward,False,10765,KNeOqaAhJyKDi8BZCprPNA,819,Places_Data/train_val/cph/database,cph
301013,w0TeWX987c18iB_I2VyWLA,6955,721456.1283700423,6178895.114478845,285,False,False,Forward,False,10766,KNeOqaAhJyKDi8BZCprPNA,820,Places_Data/train_val/cph/database,cph
301014,Q0HVAzgD_1nXK_oB6CvlMQ,6956,721457.561413074,6178895.410411279,285,False,False,Forward,False,10767,KNeOqaAhJyKDi8BZCprPNA,821,Places_Data/train_val/cph/database,cph
301015,wAh_s_cnGUws4oPgWRPFEA,6957,721480.002830912,6178882.503115041,285,False,False,Forward,False,10768,KNeOqaAhJyKDi8BZCprPNA,822,Places_Data/train_val/cph/database,cph
301016,txz-w8aw5ulrjSlJBJbk6Q,6958,721488.700858015,6178877.370650734,285,False,False,Forward,False,10769,KNeOqaAhJyKDi8BZCprPNA,823,Places_Data/train_val/cph/database,cph
301017,fuAV_IFqhxH7GzTqotMRSA,6959,721496.8738739005,6178872.657492521,285,False,False,Forward,False,10770,KNeOqaAhJyKDi8BZCprPNA,824,Places_Data/train_val/cph/database,cph
301018,8gpdMP5ialVqpfAfR242Jg,6960,721504.5846732417,6178868.366833973,285,False,False,Forward,False,10771,KNeOqaAhJyKDi8BZCprPNA,825,Places_Data/train_val/cph/database,cph
301019,KRn0hnONH9Q7Le6z_lISTg,6961,721511.5419022107,6178864.03783022,285,False,False,Forward,False,10772,KNeOqaAhJyKDi8BZCprPNA,826,Places_Data/train_val/cph/database,cph
301020,5LAD9tpoEvKweJl_ZPDamQ,6962,721512.4267468431,6178863.971366889,285,False,False,Forward,False,10773,KNeOqaAhJyKDi8BZCprPNA,827,Places_Data/train_val/cph/database,cph
301021,_nZMeUuAMHk_hqCb9g2qbQ,6963,721512.4267468431,6178863.971366889,285,False,False,Forward,False,10774,KNeOqaAhJyKDi8BZCprPNA,828,Places_Data/train_val/cph/database,cph
301022,HBRf00cj8Lt9vZ6ufFBIpg,6964,721512.546683504,6178864.08897494,285,False,False,Forward,False,10775,KNeOqaAhJyKDi8BZCprPNA,829,Places_Data/train_val/cph/database,cph
301023,4Bn5spjx3mCre-s3iNrDtQ,6965,721525.7086468644,6178857.845764226,285,False,False,Forward,False,10776,KNeOqaAhJyKDi8BZCprPNA,830,Places_Data/train_val/cph/database,cph
301024,2y1z50Rl_2zL8knxETo25A,6966,721528.0888209469,6178856.851894854,285,False,False,Forward,False,10777,KNeOqaAhJyKDi8BZCprPNA,831,Places_Data/train_val/cph/database,cph
301025,1EbnudIdTLSzb6LyQ6d_Xw,6967,721531.6842994741,6178854.247345427,285,False,False,Forward,False,10778,KNeOqaAhJyKDi8BZCprPNA,832,Places_Data/train_val/cph/database,cph
301026,6SYgs_PtTGKjJ96wum7Q5w,6968,721537.1122770306,6178851.513078806,285,False,False,Forward,False,10779,KNeOqaAhJyKDi8BZCprPNA,833,Places_Data/train_val/cph/database,cph
301027,DHDnIjZ0LKI-68H4iAZ1NQ,6969,721542.3858348741,6178848.101938292,285,False,False,Forward,False,10780,KNeOqaAhJyKDi8BZCprPNA,834,Places_Data/train_val/cph/database,cph
301028,63N_kpswONyl4Qj-NKK0fA,6970,721548.5782219792,6178843.957058352,285,False,False,Forward,False,10781,KNeOqaAhJyKDi8BZCprPNA,835,Places_Data/train_val/cph/database,cph
301029,5UY6X1IXl_59hgi7L9DdAg,6971,721556.1861756793,6178839.215235047,285,False,False,Forward,False,10782,KNeOqaAhJyKDi8BZCprPNA,836,Places_Data/train_val/cph/database,cph
301071,3FGLvd8SWUJ8qMco9nY4Mg,7013,721538.3840335885,6179368.17221861,287,False,False,Forward,False,10875,x3k29rg5ddqkrfns5torf8,275,Places_Data/train_val/cph/database,cph
301072,bWBXNfx7UxZeP0JkvxogvQ,7014,721526.7347272069,6179357.0977913765,287,False,False,Forward,False,10876,x3k29rg5ddqkrfns5torf8,276,Places_Data/train_val/cph/database,cph
301073,RQDBBBcRQH2bX25DMM1mqQ,7015,721514.1836265612,6179346.423502264,287,False,False,Forward,False,10877,x3k29rg5ddqkrfns5torf8,277,Places_Data/train_val/cph/database,cph
301074,rUobecJYcDKWD0ajdmZSDQ,7016,721501.7467248854,6179335.978073961,287,False,False,Forward,False,10878,x3k29rg5ddqkrfns5torf8,278,Places_Data/train_val/cph/database,cph
301075,MvVE0uf0odMsOBAIzVfTjw,7017,721489.4065232716,6179324.8685890725,287,False,False,Forward,False,10879,x3k29rg5ddqkrfns5torf8,279,Places_Data/train_val/cph/database,cph
301076,48BJrWvag-UDRM5uQXOw0w,7018,721478.7621721739,6179315.071999549,287,False,False,Forward,False,10880,x3k29rg5ddqkrfns5torf8,280,Places_Data/train_val/cph/database,cph
301077,I0MTSFdFkhjOwbDupmlpIQ,7019,721468.7570185186,6179305.08496789,287,False,False,Forward,False,10881,x3k29rg5ddqkrfns5torf8,281,Places_Data/train_val/cph/database,cph
301078,Rk2zH0fzduO8n6c27Gi7Qg,7020,721468.7570185186,6179305.08496789,287,False,False,Forward,False,10882,x3k29rg5ddqkrfns5torf8,282,Places_Data/train_val/cph/database,cph
301079,0v99_Y5bNL214w_djNvV8Q,7021,721460.0081970526,6179296.388440125,287,False,False,Forward,False,10883,x3k29rg5ddqkrfns5torf8,283,Places_Data/train_val/cph/database,cph
301080,okevyXv1pKwi34BqkNBFbw,7022,721460.0081970526,6179296.388440125,287,False,False,Forward,False,10884,x3k29rg5ddqkrfns5torf8,284,Places_Data/train_val/cph/database,cph
301081,zR2k2890Uq1-LA1SMN8Bcg,7023,721452.1044760371,6179288.403962403,287,False,False,Forward,False,10885,x3k29rg5ddqkrfns5torf8,285,Places_Data/train_val/cph/database,cph
301082,A-uh7WZQU_kyVjfAnVDdNg,7024,721444.6804275188,6179280.889925546,287,False,False,Forward,False,10886,x3k29rg5ddqkrfns5torf8,286,Places_Data/train_val/cph/database,cph
301083,5sQYLu6BJNkS1YQhN8sKjw,7025,721437.7705499751,6179274.405597743,287,False,False,Forward,False,10887,x3k29rg5ddqkrfns5torf8,287,Places_Data/train_val/cph/database,cph
301084,1VM4xFReitugShmtpJYU7g,7026,721430.7520446822,6179267.5812452985,287,False,False,Forward,False,10888,x3k29rg5ddqkrfns5torf8,288,Places_Data/train_val/cph/database,cph
301085,RuIcZADmTshbph1gFnogBw,7027,721423.4082326598,6179260.963357788,287,False,False,Forward,False,10889,x3k29rg5ddqkrfns5torf8,289,Places_Data/train_val/cph/database,cph
301086,IwcynoHg0DnSS7UpjyYmHg,7028,721416.1385098337,6179254.126248428,287,False,False,Forward,False,10890,x3k29rg5ddqkrfns5torf8,290,Places_Data/train_val/cph/database,cph
301087,iH9_WVQBHAYjmuV82Fb--w,7029,721416.1385098337,6179254.126248428,287,False,False,Forward,False,10891,x3k29rg5ddqkrfns5torf8,291,Places_Data/train_val/cph/database,cph
301088,HbVMqgC1pVLMw3DPBXkhbw,7030,721408.0920649208,6179246.469109102,287,False,False,Forward,False,10892,x3k29rg5ddqkrfns5torf8,292,Places_Data/train_val/cph/database,cph
301089,Ymq4pYPNI_1ZmWKAkaTFLQ,7031,721399.5834022406,6179239.234480202,287,False,False,Forward,False,10893,x3k29rg5ddqkrfns5torf8,293,Places_Data/train_val/cph/database,cph
301090,wBIQj5FpA4_X6n6BGyqHTQ,7032,721399.5834022406,6179239.234480202,287,False,False,Forward,False,10894,x3k29rg5ddqkrfns5torf8,294,Places_Data/train_val/cph/database,cph
301091,vjN0Yz7rIN4kZuwTdh_Wog,7033,721399.5834022406,6179239.234480202,287,False,False,Forward,False,10895,x3k29rg5ddqkrfns5torf8,295,Places_Data/train_val/cph/database,cph
301092,lPAc532a_n1zPcWj31fN4w,7034,721381.6291946303,6179223.3795769615,287,False,False,Forward,False,10896,x3k29rg5ddqkrfns5torf8,296,Places_Data/train_val/cph/database,cph
301093,qKSdcnHBokeln4ZKcsGFoQ,7035,721381.6291946303,6179223.3795769615,287,False,False,Forward,False,10897,x3k29rg5ddqkrfns5torf8,297,Places_Data/train_val/cph/database,cph
301094,3StzayQNv2A5bEjwdHqeZg,7036,721372.537770187,6179215.223334887,287,False,False,Forward,False,10898,x3k29rg5ddqkrfns5torf8,298,Places_Data/train_val/cph/database,cph
301095,nmjUR0-QmVq-A1FYXpoANA,7037,721362.5836135695,6179205.4621839225,287,False,False,Forward,False,10899,x3k29rg5ddqkrfns5torf8,299,Places_Data/train_val/cph/database,cph
301096,58BL8Y-fRxg0pVL4L_0taw,7038,721351.0363704051,6179194.839498278,287,False,False,Forward,False,10900,x3k29rg5ddqkrfns5torf8,300,Places_Data/train_val/cph/database,cph
301097,ttqjKM5ddGAgtSJMHtbkhg,7039,721339.340288147,6179183.428756545,287,False,False,Forward,False,10901,x3k29rg5ddqkrfns5torf8,301,Places_Data/train_val/cph/database,cph
301098,eqgso6bcLwGeWyrP5FDfTg,7040,721279.6845413008,6178962.518343022,288,False,False,Forward,False,10911,IRKrEl5vWofPbEYWpJ2pEQ,137,Places_Data/train_val/cph/database,cph
301099,QGAyuM5Do5dQhyjShuRZnA,7041,721288.9580571501,6178955.965237936,288,False,False,Forward,False,10912,IRKrEl5vWofPbEYWpJ2pEQ,138,Places_Data/train_val/cph/database,cph
301100,UJ9i6GSX57gHHQhjAyMSnA,7042,721298.8279800792,6178955.017616128,288,False,False,Forward,False,10913,IRKrEl5vWofPbEYWpJ2pEQ,139,Places_Data/train_val/cph/database,cph
301101,xFHbbFb6A6FnJFfAOFnzlA,7043,721309.7065798115,6178950.33022068,288,False,False,Forward,False,10914,IRKrEl5vWofPbEYWpJ2pEQ,140,Places_Data/train_val/cph/database,cph
301102,I6VZ7dTzQ_D2k3KNTEXMRg,7044,721322.3622399874,6178949.078313024,288,False,False,Forward,False,10915,IRKrEl5vWofPbEYWpJ2pEQ,141,Places_Data/train_val/cph/database,cph
301103,d3m_Q1mb0cUjgwgbY9vfAQ,7045,721333.195630563,6178945.280696088,288,False,False,Forward,False,10916,IRKrEl5vWofPbEYWpJ2pEQ,142,Places_Data/train_val/cph/database,cph
301104,FxTKXdIpfXkHL0-7KkrJAQ,7046,721344.4171411814,6178941.2798404135,288,False,False,Forward,False,10917,IRKrEl5vWofPbEYWpJ2pEQ,143,Places_Data/train_val/cph/database,cph
301105,dxg45w__3E1c05G5mlw0jg,7047,721348.9210307223,6178940.616906905,288,True,False,Forward,False,10918,IRKrEl5vWofPbEYWpJ2pEQ,144,Places_Data/train_val/cph/database,cph
301106,ncCsP9EEniP3FKp1eBrerw,7048,721367.0718181471,6178934.06949769,288,False,False,Forward,False,10919,IRKrEl5vWofPbEYWpJ2pEQ,145,Places_Data/train_val/cph/database,cph
301107,aIdA7G3HsbcN_vT8J6Lyhg,7049,721278.4660647062,6178969.1465451615,288,False,False,Forward,False,10920,KNeOqaAhJyKDi8BZCprPNA,801,Places_Data/train_val/cph/database,cph
301108,jm8q2KHxqIopFubXD8nQ2Q,7050,721289.2993616273,6178965.348821031,288,False,False,Forward,False,10921,KNeOqaAhJyKDi8BZCprPNA,802,Places_Data/train_val/cph/database,cph
301109,shmQuYq4tUA0MPc6Pt3WQA,7051,721298.6883398456,6178961.477672722,288,False,False,Forward,False,10922,KNeOqaAhJyKDi8BZCprPNA,803,Places_Data/train_val/cph/database,cph
301110,q_93t5bG4Bs5P5qwXGBqDQ,7052,721310.4008399248,6178957.7247092975,288,False,False,Forward,False,10923,KNeOqaAhJyKDi8BZCprPNA,804,Places_Data/train_val/cph/database,cph
301111,v9rAUV2jT-1HRmMzDK8i1Q,7053,721319.6931206648,6178954.517702421,288,False,False,Forward,False,10924,KNeOqaAhJyKDi8BZCprPNA,805,Places_Data/train_val/cph/database,cph
301112,1AJPx5j-quN1Rs5DcyUuJA,7054,721328.9339316615,6178951.085090962,288,False,False,Forward,False,10925,KNeOqaAhJyKDi8BZCprPNA,806,Places_Data/train_val/cph/database,cph
301113,iep2QxyCq9fcSxdKuzAexQ,7055,721337.4613582559,6178948.062224445,288,False,False,Forward,False,10926,KNeOqaAhJyKDi8BZCprPNA,807,Places_Data/train_val/cph/database,cph
301114,Gdr_iUtloH1WsW-8ZTXhgQ,7056,721345.9146861803,6178945.258610324,288,False,False,Forward,False,10927,KNeOqaAhJyKDi8BZCprPNA,808,Places_Data/train_val/cph/database,cph
301115,EMf8HJ1j_-yNZJOdB8Oxhw,7057,721350.0525298985,6178943.127522909,288,False,False,Forward,False,10928,KNeOqaAhJyKDi8BZCprPNA,809,Places_Data/train_val/cph/database,cph
301116,SakaJfdaFWuj6H9RnV53qQ,7058,721364.0880792458,6178938.26632888,288,False,False,Forward,False,10929,KNeOqaAhJyKDi8BZCprPNA,810,Places_Data/train_val/cph/database,cph
301117,zmKHkM9DrUQMBbIObOD3SA,7059,721370.9256771945,6178935.046062322,288,False,False,Forward,False,10930,KNeOqaAhJyKDi8BZCprPNA,811,Places_Data/train_val/cph/database,cph
301118,oTDvFG4LuVpTUxo89c4meQ,7060,721384.7909820307,6178932.294825528,288,False,False,Forward,False,10931,KNeOqaAhJyKDi8BZCprPNA,812,Places_Data/train_val/cph/database,cph
301168,mXjYi6JG7AxjqmTLbblCRg,7110,721539.9067135259,6175130.588360853,293,True,False,Forward,False,11050,C5v_XqbXkYh8JJ6GLpcjyQ,432,Places_Data/train_val/cph/database,cph
301169,fomkfE1rK2u-Esa4J_B-xQ,7111,721555.3245398614,6175134.717355679,293,False,False,Forward,False,11051,C5v_XqbXkYh8JJ6GLpcjyQ,433,Places_Data/train_val/cph/database,cph
301170,SBuVS6uy-RFZQjrYrueZuw,7112,721559.6381072066,6175134.156176065,293,False,False,Forward,False,11052,C5v_XqbXkYh8JJ6GLpcjyQ,434,Places_Data/train_val/cph/database,cph
301171,Atym6F1y2KxuBRFJyO5HqQ,7113,721561.7977189799,6175133.819980518,293,False,False,Forward,False,11053,C5v_XqbXkYh8JJ6GLpcjyQ,435,Places_Data/train_val/cph/database,cph
301172,5M9ji-W6DjUjMQrcZnsGNQ,7114,721563.3803465487,6175133.677451211,293,False,False,Forward,False,11054,C5v_XqbXkYh8JJ6GLpcjyQ,436,Places_Data/train_val/cph/database,cph
301173,pwU89wAzxNhEBSq6MFgrZg,7115,721566.174141196,6175133.2620033175,293,False,False,Forward,False,11055,C5v_XqbXkYh8JJ6GLpcjyQ,437,Places_Data/train_val/cph/database,cph
301174,GArTKxjiddIhI4VTjYekeA,7116,721540.5239316106,6175130.842746984,293,True,False,Forward,False,11056,IRKrEl5vWofPbEYWpJ2pEQ,1476,Places_Data/train_val/cph/database,cph
301175,eOyFFy8gyqbvrqU2kyr-cw,7117,721547.1284719289,6175129.8405266665,293,False,False,Forward,False,11057,IRKrEl5vWofPbEYWpJ2pEQ,1477,Places_Data/train_val/cph/database,cph
301176,eP7c2d_fmLuxiqrYG0HFVA,7118,721554.6249127737,6175129.887186493,293,False,False,Forward,False,11058,IRKrEl5vWofPbEYWpJ2pEQ,1478,Places_Data/train_val/cph/database,cph
301177,pC6wOfdvP9HREcka0JGhBw,7119,721562.9497504226,6175129.752977861,293,False,False,Forward,False,11059,IRKrEl5vWofPbEYWpJ2pEQ,1479,Places_Data/train_val/cph/database,cph
301178,xDOvOqqnLUtKhh8FTyDd-w,7120,721571.0684217056,6175128.716283347,293,False,False,Forward,False,11060,IRKrEl5vWofPbEYWpJ2pEQ,1480,Places_Data/train_val/cph/database,cph
301179,lIIF0Jk_C2qUzZ_pWz3w4Q,7121,721578.9187200866,6175128.000462874,293,True,False,Forward,False,11061,IRKrEl5vWofPbEYWpJ2pEQ,1481,Places_Data/train_val/cph/database,cph
301188,j_Xl1Zc3H5GgntpzahDYgQ,7130,721685.2042648317,6175814.464223124,294,False,False,Forward,False,11080,ZablLt_zr7JfspFZwc39Uw,205,Places_Data/train_val/cph/database,cph
301189,wnMhnv6dd3dEKqigkTdiuw,7131,721684.9856754346,6175811.3310256135,294,False,False,Forward,False,11081,ZablLt_zr7JfspFZwc39Uw,206,Places_Data/train_val/cph/database,cph
301190,gq96OKDjwlWo6aJsmPajkA,7132,721684.9335639207,6175809.878839493,294,False,False,Forward,False,11082,ZablLt_zr7JfspFZwc39Uw,207,Places_Data/train_val/cph/database,cph
301191,W-z-stFffCmDcpIE-vjIGQ,7133,721684.8808645002,6175807.200094502,294,False,False,Forward,False,11083,ZablLt_zr7JfspFZwc39Uw,208,Places_Data/train_val/cph/database,cph
301192,pqqxs_KoGY6lzK1lhenByw,7134,721684.8915957636,6175805.751106386,294,False,False,Forward,False,11084,ZablLt_zr7JfspFZwc39Uw,209,Places_Data/train_val/cph/database,cph
301193,RPF9uQ2lH64ZMTZEaUyBXg,7135,721684.5082900041,6175804.616574189,294,False,False,Forward,False,11085,ZablLt_zr7JfspFZwc39Uw,210,Places_Data/train_val/cph/database,cph
301194,pFEd87c6Cy8nUBtzq_et8g,7136,721683.8390663158,6175802.909978998,294,True,False,Forward,False,11086,ZablLt_zr7JfspFZwc39Uw,211,Places_Data/train_val/cph/database,cph
301195,KNUR5UvfvQcOppvk1s9tgw,7137,721633.232062595,6175774.689385966,294,False,False,Forward,False,11087,ZablLt_zr7JfspFZwc39Uw,242,Places_Data/train_val/cph/database,cph
301196,HVumPjtBx1fpUF3oAmR5Cw,7138,721633.232062595,6175774.689385966,294,False,False,Forward,False,11088,ZablLt_zr7JfspFZwc39Uw,243,Places_Data/train_val/cph/database,cph
301197,M9HL_ILJG-ha6pYnPd_lgQ,7139,721595.570623196,6175770.654930066,294,False,False,Forward,False,11089,ZablLt_zr7JfspFZwc39Uw,264,Places_Data/train_val/cph/database,cph
301198,CmP2KNYgW45ejmTOMIhVGg,7140,721569.5603699059,6175760.523240635,294,False,False,Forward,False,11090,ZablLt_zr7JfspFZwc39Uw,278,Places_Data/train_val/cph/database,cph
301221,UNy48YKpFI-ULoh0Toiw8Q,7163,721717.1804430186,6175865.821776879,296,False,False,Forward,False,11130,ZablLt_zr7JfspFZwc39Uw,165,Places_Data/train_val/cph/database,cph
301222,pKZ41Qm04gkeogzGJ_gVpw,7164,721716.5973050796,6175864.90007525,296,False,False,Forward,False,11131,ZablLt_zr7JfspFZwc39Uw,166,Places_Data/train_val/cph/database,cph
301223,vj0XTAsfgqrv7ZQTeauSRA,7165,721715.8545197074,6175864.639264423,296,False,False,Forward,False,11132,ZablLt_zr7JfspFZwc39Uw,167,Places_Data/train_val/cph/database,cph
301224,A18vCHbgzZCU4riJvasp0Q,7166,721713.6663636942,6175864.304889573,296,False,False,Forward,False,11133,ZablLt_zr7JfspFZwc39Uw,168,Places_Data/train_val/cph/database,cph
301225,KeBGjFI5OAAHs9ThdDhUSw,7167,721712.3523378897,6175864.126508116,296,False,False,Forward,False,11134,ZablLt_zr7JfspFZwc39Uw,169,Places_Data/train_val/cph/database,cph
301226,Th0q9IlvJjOGZsUoIA-36g,7168,721710.2842055715,6175863.909746411,296,False,False,Forward,False,11135,ZablLt_zr7JfspFZwc39Uw,170,Places_Data/train_val/cph/database,cph
301227,MlE1QVwWt68Iwn5iErqELg,7169,721707.7761776809,6175863.670597249,296,False,False,Forward,False,11136,ZablLt_zr7JfspFZwc39Uw,171,Places_Data/train_val/cph/database,cph
301228,VyiY_SQblm34F_z6xC32Sw,7170,721706.2736249518,6175863.482622603,296,False,False,Forward,False,11137,ZablLt_zr7JfspFZwc39Uw,172,Places_Data/train_val/cph/database,cph
301229,yf9n2Z5lxmOhDLrjBDb25w,7171,721705.0224409712,6175863.307441693,296,False,False,Forward,False,11138,ZablLt_zr7JfspFZwc39Uw,173,Places_Data/train_val/cph/database,cph
301230,TLqVHirBzbBUJ9uOVTxM4A,7172,721702.697279185,6175863.189105001,296,False,False,Forward,False,11139,ZablLt_zr7JfspFZwc39Uw,174,Places_Data/train_val/cph/database,cph
301231,prQ9kk3yD9oRvWcepucVKA,7173,721701.394573017,6175862.788297635,296,False,False,Forward,False,11140,ZablLt_zr7JfspFZwc39Uw,175,Places_Data/train_val/cph/database,cph
301232,2zrgvYQU7Kp-VSZ9JSJPmQ,7174,721699.297557886,6175861.901055221,296,False,False,Forward,False,11141,ZablLt_zr7JfspFZwc39Uw,176,Places_Data/train_val/cph/database,cph
301233,Ww18I-xp8Qbxr29IxpFuLA,7175,721698.1890377898,6175861.398628885,296,False,False,Forward,False,11142,ZablLt_zr7JfspFZwc39Uw,177,Places_Data/train_val/cph/database,cph
301234,Ih37nK093TLDQ1SMaCse1w,7176,721695.863292205,6175860.053736864,296,False,False,Forward,False,11143,ZablLt_zr7JfspFZwc39Uw,178,Places_Data/train_val/cph/database,cph
301235,b9FqHIacp9a_RXZLXRn2ow,7177,721694.6460664939,6175859.211271248,296,False,False,Forward,False,11144,ZablLt_zr7JfspFZwc39Uw,179,Places_Data/train_val/cph/database,cph
301236,JPaK9Mb2JwFjETS8jG7nrg,7178,721692.4058003988,6175857.424720802,296,True,False,Forward,False,11145,ZablLt_zr7JfspFZwc39Uw,180,Places_Data/train_val/cph/database,cph
301237,p-ZKM4Mps9usa_zdY2ZauA,7179,721691.2514156031,6175856.585454289,296,True,False,Forward,False,11146,ZablLt_zr7JfspFZwc39Uw,181,Places_Data/train_val/cph/database,cph
301238,nqhPQPgKvIc-mjOhryeSXg,7180,721689.1996737585,6175854.808499876,296,False,False,Forward,False,11147,ZablLt_zr7JfspFZwc39Uw,182,Places_Data/train_val/cph/database,cph
301239,KHtI1xtetY-QxviJfy4QOw,7181,721688.4965035174,6175853.769191418,296,True,False,Forward,False,11148,ZablLt_zr7JfspFZwc39Uw,183,Places_Data/train_val/cph/database,cph
301240,ujPzZbd11nTSOvaY6j6KKw,7182,721687.4841953324,6175851.376119266,296,False,False,Forward,False,11149,ZablLt_zr7JfspFZwc39Uw,184,Places_Data/train_val/cph/database,cph
301241,HS2y2RjT1cZ8SPQfrjSdTw,7183,721687.0380533141,6175850.238388641,296,False,False,Forward,False,11150,ZablLt_zr7JfspFZwc39Uw,185,Places_Data/train_val/cph/database,cph
301242,5-UmG2YnSxtREEWjWTqikA,7184,721685.8887391152,6175848.061350076,296,False,False,Forward,False,11151,ZablLt_zr7JfspFZwc39Uw,186,Places_Data/train_val/cph/database,cph
301243,uyq6InRsz0kCfwwoCeQtTQ,7185,721685.5739407832,6175846.818801047,296,False,False,Forward,False,11152,ZablLt_zr7JfspFZwc39Uw,187,Places_Data/train_val/cph/database,cph
301244,-DM82RTLxoKKhtIfCke3Sw,7186,721685.3848271484,6175845.58264808,296,False,False,Forward,False,11153,ZablLt_zr7JfspFZwc39Uw,188,Places_Data/train_val/cph/database,cph
301245,6xxgGejRFdIJPYb-cnW2Xg,7187,721685.1549229636,6175842.67187969,296,True,False,Forward,False,11154,ZablLt_zr7JfspFZwc39Uw,189,Places_Data/train_val/cph/database,cph
301246,QArdQn0_tZWl2u001uuJbg,7188,721684.6623288216,6175839.97074856,296,False,False,Forward,False,11155,ZablLt_zr7JfspFZwc39Uw,190,Places_Data/train_val/cph/database,cph
301247,Bk7SLEFyXChtpPN4CXndhg,7189,721684.3469423904,6175837.501640753,296,False,False,Forward,False,11156,ZablLt_zr7JfspFZwc39Uw,191,Places_Data/train_val/cph/database,cph
301248,GqhrHWU4obZy7JhopKkmSw,7190,721684.2891724681,6175836.160669229,296,False,False,Forward,False,11157,ZablLt_zr7JfspFZwc39Uw,192,Places_Data/train_val/cph/database,cph
301249,ew89711dX0zsYL3whTvzXA,7191,721684.6022115846,6175833.723541432,296,False,False,Forward,False,11158,ZablLt_zr7JfspFZwc39Uw,193,Places_Data/train_val/cph/database,cph
301250,A6q61glEFXoqh1iOx8c2sw,7192,721684.8473355719,6175832.620989171,296,False,False,Forward,False,11159,ZablLt_zr7JfspFZwc39Uw,194,Places_Data/train_val/cph/database,cph
301251,mY6yminBGRW1ugyJhV0oKA,7193,721684.8982720539,6175831.6200575335,296,False,False,Forward,False,11160,ZablLt_zr7JfspFZwc39Uw,195,Places_Data/train_val/cph/database,cph
301252,bYakrExLUHxFLDIQEuMdgQ,7194,721684.8574808093,6175829.945442127,296,False,False,Forward,False,11161,ZablLt_zr7JfspFZwc39Uw,196,Places_Data/train_val/cph/database,cph
301253,KulBVjQpqfI4dOM0HpGAew,7195,721684.3937692583,6175827.914796855,296,False,False,Forward,False,11162,ZablLt_zr7JfspFZwc39Uw,197,Places_Data/train_val/cph/database,cph
301254,FJB_2j67WgFdkFEJEUXiOQ,7196,721684.1876750606,6175827.012287864,296,False,False,Forward,False,11163,ZablLt_zr7JfspFZwc39Uw,198,Places_Data/train_val/cph/database,cph
301255,H-SfOV_QaUZh0sfC8_jxhA,7197,721683.7924650465,6175824.87362604,296,False,False,Forward,False,11164,ZablLt_zr7JfspFZwc39Uw,199,Places_Data/train_val/cph/database,cph
301256,fPq8y7voVNnSMh1LjfSNFw,7198,721683.9175630626,6175823.653463135,296,False,False,Forward,False,11165,ZablLt_zr7JfspFZwc39Uw,200,Places_Data/train_val/cph/database,cph
301257,9EL1IvoOJZK6GSeh82_TvA,7199,721684.4932923849,6175821.0066980375,296,False,False,Forward,False,11166,ZablLt_zr7JfspFZwc39Uw,201,Places_Data/train_val/cph/database,cph
301258,izPmvF-LHfHyRyY2d_IZag,7200,721684.7440762349,6175819.792931145,296,False,False,Forward,False,11167,ZablLt_zr7JfspFZwc39Uw,202,Places_Data/train_val/cph/database,cph
301259,1sVnMbw-J_FtyHoaUFt82A,7201,721684.874834068,6175818.461553635,296,False,False,Forward,False,11168,ZablLt_zr7JfspFZwc39Uw,203,Places_Data/train_val/cph/database,cph
